time,country,new_cases,total_cases,total_cases_per_million,vaccinated,vaccinated_rate,vaccinated_fully_rate,fatality_rate
2021-12-06,Guatemala,39,619891,33966.88,6130000,0.3357,0.2309,0.0258
2021-12-06,Guernsey,0,0,0,,,,
2021-12-06,Guinea,0,30770,2279.73,1680000,0.1245,0.0603,0.0126
2021-12-06,Guinea-Bissau,0,6444,3197.24,368424,0.18280000000000002,0.01,0.0231
2021-12-06,Guyana,57,38217,48355.81,403537,0.5106,0.3575,0.0264
2021-12-06,Haiti,128,25638,2221.34,120569,0.0104,0.0060999999999999995,0.0292
2021-12-06,High income,453433,117800000,96956.29,907090000,0.7465999999999999,0.6855,0.015700000000000002
2021-12-06,Honduras,0,378251,37588.32,4400000,0.4368,0.38670000000000004,0.0275
2021-12-06,Hong Kong,5,12466,1650.51,4790000,0.6335999999999999,0.6033,0.0171
2021-12-06,Hungary,22699,1160000,120152.43,6160000,0.6396999999999999,0.6093,0.0308
2021-12-06,Iceland,309,18642,50548.82,286323,0.7764,0.7642,0.0019
2021-12-06,India,6822,34650000,24865.91,802890000,0.5761999999999999,0.34509999999999996,0.0137
2021-12-06,Indonesia,130,4260000,15406.67,142700000,0.5164,0.359,0.0338
2021-12-06,International,0,721,0,,,,0.0208
2021-12-06,Iran,3356,6140000,72185.24,58090000,0.6831999999999999,0.5663,0.0212
2021-12-06,Iraq,615,2080000,50631.22,7880000,0.19140000000000001,0.12210000000000001,0.0115
2021-12-06,Ireland,2911,597161,119841.96,3880000,0.7783,0.7655,0.0096
2021-12-06,Isle of Man,109,12035,140908.56,68389,0.8007,0.7593000000000001,0.005600000000000001
2021-12-06,Israel,755,1350000,144943.49,6390000,0.6875,0.6235,0.0060999999999999995
2021-12-06,Italy,9494,5120000,84790.30,47450000,0.7859999999999999,0.7321,0.0262
2021-12-06,Jamaica,67,91536,30784.32,684379,0.2302,0.1764,0.0263
2021-12-06,Japan,54,1730000,13703.07,99970000,0.7931,0.7757,0.0106
2021-12-06,Jersey,0,0,0,80282,0.7943000000000001,0.7497,
2021-12-06,Jordan,5811,981767,95604.72,4190000,0.4077,0.36869999999999997,0.012
2021-12-06,Kazakhstan,551,1060000,55767.90,8780000,0.46240000000000003,0.43079999999999996,0.0169
2021-12-06,Kenya,32,255469,4646.10,5000000,0.091,0.0546,0.0209
2021-12-06,Kiribati,0,2,16.48,59492,0.4901,0.1868,
2021-12-06,Kosovo,4,161139,90420.09,859855,0.4825,0.4299,0.018500000000000003
2021-12-06,Kuwait,33,413524,95534.00,3310000,0.7656000000000001,0.7345999999999999,0.006
2021-12-06,Kyrgyzstan,34,183649,27706.61,1140000,0.1723,0.1386,0.015
2021-12-06,Laos,889,80722,10938.89,3740000,0.5075,0.42,0.0026
2021-12-06,Latvia,230,257559,137958.28,1290000,0.6888,0.6498,0.0166
2021-12-06,Lebanon,824,679625,100400.33,1960000,0.2897,0.25379999999999997,0.0129
2021-12-06,Lesotho,0,21838,10114.55,626669,0.2902,0.2864,0.0304
2021-12-06,Liberia,5,5829,1125.24,605468,0.11689999999999999,0.11109999999999999,0.0492
2021-12-06,Libya,479,375468,53957.89,1740000,0.24969999999999998,0.1007,0.0147
2021-12-06,Liechtenstein,48,4941,129162.96,25809,0.6747,0.6601,0.0125
2021-12-06,Lithuania,471,480310,178563.06,1880000,0.6994,0.6672,0.0143
2021-12-06,Low income,1859,1390000,2084.77,41170000,0.061900000000000004,0.0313,0.0271
2021-12-06,Lower middle income,37546,64019999,19220.95,1510000000,0.45189999999999997,0.2928,0.0182
2021-12-06,Luxembourg,935,91709,144465.94,450689,0.71,0.6769,0.0096
2021-12-06,Macao,0,77,116.95,487082,0.7398,0.6755,
2021-12-06,Madagascar,0,44800,1575.95,589003,0.0207,0.019,0.0217
2021-12-06,Malawi,16,61997,3155.44,1200000,0.061,0.0315,0.037200000000000004
2021-12-06,Malaysia,4262,2660000,81249.03,25920000,0.7908,0.7781,0.0115
2021-12-06,Maldives,157,92368,169912.81,396004,0.7284999999999999,0.6711,0.0028000000000000004
2021-12-06,Mali,56,17971,861.68,798505,0.0383,0.0154,0.0344
2021-12-06,Malta,81,40015,77533.42,436215,0.8452,0.8393999999999999,0.011699999999999999
2021-12-06,Marshall Islands,0,4,67.09,,,,
2021-12-06,Mauritania,26,39584,8289.65,1090000,0.228,0.14529999999999998,0.0213
2021-12-06,Mauritius,66,22156,17398.71,916524,0.7197,0.7136,0.0108
2021-12-06,Mexico,752,3900000,29955.08,78270000,0.6009,0.5022,0.0757
2021-12-06,Micronesia (country),0,1,8.60,,,,
2021-12-06,Moldova,495,366751,91140.34,989897,0.24600000000000002,0.2353,0.0252
2021-12-06,Monaco,17,3902,98734.82,,,,0.0092
2021-12-06,Mongolia,0,383682,115244.67,2260000,0.6794,0.647,0.0053
2021-12-06,Montenegro,157,158623,252563.88,277326,0.4416,0.41359999999999997,0.0147
2021-12-06,Montserrat,0,44,8833.57,1547,0.3106,0.2955,0.0227
2021-12-06,Morocco,52,950643,25455.84,24550000,0.6573,0.6117,0.015600000000000001
2021-12-06,Mozambique,76,152000,4725.92,6800000,0.2115,0.1336,0.0128
2021-12-06,Myanmar,231,524638,9572.64,18830000,0.3436,0.2377,0.0365
2021-12-06,Namibia,0,129796,50165.73,378182,0.1462,0.1233,0.0275
2021-12-06,Nauru,0,0,0,,,,
2021-12-06,Nepal,238,822830,27728.13,10430000,0.3515,0.294,0.013999999999999999
2021-12-06,Netherlands,20975,2780000,161737.13,13270000,0.773,0.7045,0.0070999999999999995
2021-12-06,New Caledonia,54,12385,42971.10,181108,0.6284000000000001,0.5927,0.0225
2021-12-06,New Zealand,97,12428,2426.11,3930000,0.7675,0.7228,0.0034999999999999996
2021-12-06,Nicaragua,0,17254,2574.31,4340000,0.6473,0.3726,0.0123
2021-12-06,Niger,11,7091,282.16,507223,0.0202,0.018500000000000003,0.037200000000000004
2021-12-06,Nigeria,167,214789,1016.03,7350000,0.0348,0.0182,0.0139
2021-12-06,Niue,0,0,0,,,,
2021-12-06,North America,187652,58930000,98781.30,391610000,0.6564,0.5565,0.020099999999999996
2021-12-06,North Macedonia,99,217400,104385.69,836816,0.4018,0.38630000000000003,0.0352
2021-12-06,Northern Cyprus,0,0,0,284357,0.7439,0.722,
2021-12-06,Norway,2675,287123,52532.47,4250000,0.7779,0.7067,0.0038
2021-12-06,Oceania,1605,380293,8799.01,25890000,0.5991,0.5593,0.0113
2021-12-06,Oman,9,304612,58317.07,3120000,0.5975,0.5531,0.013500000000000002
2021-12-06,Pakistan,232,1290000,5716.67,82220000,0.3651,0.23550000000000001,0.022400000000000003
2021-12-06,Palau,0,8,440.19,,,,
2021-12-06,Palestine,752,462219,88500.98,2020000,0.3868,0.2688,0.0104
2021-12-06,Panama,0,479053,109333.32,3010000,0.6873999999999999,0.5564,0.0154
2021-12-06,Papua New Guinea,0,35538,3897.14,269366,0.029500000000000002,0.0217,0.0155
2021-12-06,Paraguay,167,463427,64189.76,3400000,0.4703,0.37450000000000006,0.0356
2021-12-06,Peru,0,2240000,67249.83,23060000,0.6914,0.5804,0.0898
2021-12-06,Philippines,379,2840000,25531.14,56110000,0.5053,0.34850000000000003,0.0175
2021-12-06,Pitcairn,0,0,0,,,,
2021-12-06,Poland,13250,3680000,97485.81,21020000,0.5562,0.544,0.0233
2021-12-06,Portugal,2216,1170000,114969.69,9150000,0.9,0.8859,0.0159
2021-12-06,Qatar,164,244387,83393.62,,,,0.0025
2021-12-06,Romania,803,1790000,93415.95,7980000,0.4174,0.3943,0.032
2021-12-06,Russia,31569,9660000,66217.06,68110000,0.4668,0.40299999999999997,0.0287
2021-12-06,Rwanda,15,100429,7564.41,6390000,0.48119999999999996,0.2923,0.0134
2021-12-06,Saint Helena,0,4,656.28,,,,
2021-12-06,Saint Kitts and Nevis,0,2790,52104.73,27350,0.5108,0.4692,0.01
2021-12-06,Saint Lucia,14,13048,70758.84,54833,0.2974,0.25670000000000004,0.0216
2021-12-06,Saint Pierre and Miquelon,2,88,15248.66,,,,
2021-12-06,Saint Vincent and the Grenadines,0,5623,50535.19,31993,0.2875,0.21489999999999998,0.013500000000000002
2021-12-06,Samoa,0,3,14.99,139865,0.6988,0.5439,
2021-12-06,San Marino,69,6217,182799.18,24282,0.7140000000000001,0.6358,0.0151
2021-12-06,Sao Tome and Principe,0,3733,16712.63,85356,0.3821,0.212,0.015
2021-12-06,Saudi Arabia,43,549955,15561.53,24700000,0.6990000000000001,0.6409999999999999,0.0161
2021-12-06,Senegal,7,74031,4305.05,1330000,0.07719999999999999,0.0541,0.0255
2021-12-06,Serbia,1565,1270000,184125.64,3280000,0.4771,0.4579,0.009399999999999999
2021-12-06,Seychelles,65,23664,239247.80,82117,0.8301999999999999,0.7908,0.0054
2021-12-06,Sierra Leone,0,6402,786.36,747044,0.09179999999999999,0.0473,0.0189
2021-12-06,Singapore,662,269873,49485.29,4740000,0.87,0.87,0.0028000000000000004
2021-12-06,Sint Maarten (Dutch part),0,0,0,26935,0.6203,0.5739,
2021-12-06,Slovakia,4639,1230000,226157.11,2670000,0.4888,0.4569,0.0121
2021-12-06,Slovenia,775,430839,207261.38,1240000,0.5945,0.5576,0.0124
2021-12-06,Solomon Islands,0,20,28.41,161521,0.22940000000000002,0.0661,
2021-12-06,Somalia,0,23051,1409.03,892093,0.0545,0.0406,0.057699999999999994
2021-12-06,South Africa,6381,3040000,50599.17,17940000,0.2989,0.2502,0.0296
2021-12-06,South America,15893,39060000,89944.45,314020000,0.7231000000000001,0.5996,0.030299999999999997
2021-12-06,South Korea,4952,482310,9400.80,42750000,0.8331999999999999,0.8079999999999999,0.008199999999999999
2021-12-06,South Sudan,19,12823,1126.66,219733,0.019299999999999998,0.0152,0.0104
2021-12-06,Spain,0,5200000,111304.62,38450000,0.8225,0.8059999999999999,0.0169
2021-12-06,Sri Lanka,741,568423,26441.59,15950000,0.7417,0.6404000000000001,0.0255
2021-12-06,Sudan,681,44170,983.54,2780000,0.062,0.0275,0.0725
2021-12-06,Suriname,43,51052,86265.92,258720,0.4372,0.3746,0.023
2021-12-06,Sweden,0,1210000,119303.74,7630000,0.7506,0.7091,0.0125
2021-12-06,Switzerland,23895,1070000,122600.97,5890000,0.6757,0.6585,0.0109
2021-12-06,Syria,90,48709,2665.23,1000000,0.054900000000000004,0.0418,0.0571
2021-12-06,Taiwan,10,16662,698.47,18320000,0.7679,0.6021,0.0509
2021-12-06,Tajikistan,0,17493,1794.22,3120000,0.31980000000000003,0.2659,0.0070999999999999995
2021-12-06,Tanzania,0,26270,427.17,1590000,0.0259,0.0175,0.0278
2021-12-06,Thailand,3525,2150000,30718.23,49220000,0.7037,0.6072,0.0098
2021-12-06,Timor,0,19828,14754.35,652294,0.4854,0.3644,0.0060999999999999995
2021-12-06,Togo,11,26315,3103.83,1280000,0.1512,0.0766,0.0092
2021-12-06,Tokelau,0,0,0,,,,
2021-12-06,Tonga,0,1,9.37,73296,0.6866,0.43310000000000004,
2021-12-06,Trinidad and Tobago,801,75935,54108.88,693946,0.49450000000000005,0.4622,0.03
2021-12-06,Tunisia,0,718443,60192.46,6200000,0.5195000000000001,0.44079999999999997,0.0354
2021-12-06,Turkey,20033,8920000,104925.13,56400000,0.6631999999999999,0.5962,0.0087
2021-12-06,Turkmenistan,0,0,0,,,,
2021-12-06,Turks and Caicos Islands,4,3107,79207.67,,,,0.008100000000000001
2021-12-06,Tuvalu,0,0,0,,,,
2021-12-06,Uganda,101,127756,2711.09,6530000,0.13849999999999998,0.0273,0.0255
2021-12-06,Ukraine,5045,3670000,84520.53,13830000,0.3181,0.2747,0.0256
2021-12-06,United Arab Emirates,48,742376,74303.86,9880000,0.9890000000000001,0.8973,0.0029
2021-12-06,United Kingdom,51432,10530000,154451.84,51140000,0.7497,0.6829999999999999,0.0138
2021-12-06,United States,179786,49280000,148039.05,236770000,0.7131000000000001,0.6023,0.0161
2021-12-06,Upper middle income,99788,83270000,33127.98,1900000000,0.7559,0.6751999999999999,0.0265
2021-12-06,Uruguay,178,401103,115089.10,2750000,0.7905,0.764,0.015300000000000001
2021-12-06,Uzbekistan,223,194556,5733.07,17990000,0.53,0.3272,0.0073
2021-12-06,Vanuatu,0,6,19.08,96141,0.3057,0.1442,0.16670000000000001
2021-12-06,Vatican,0,27,33251.23,,,,
2021-12-06,Venezuela,0,434918,15151.33,16420000,0.5719,0.34340000000000004,0.011899999999999999
2021-12-06,Vietnam,14591,1320000,13483.74,73660000,0.7504000000000001,0.5744,0.02
2021-12-06,Wallis and Futuna,0,454,40923.02,6016,0.5423,0.5339,0.0154
2021-12-06,World,592700,266480000,33838.86,4350000000,0.5528,0.44770000000000004,0.019799999999999998
2021-12-06,Yemen,9,10034,329.08,556652,0.0183,0.012,0.1948
2021-12-06,Zambia,15,210327,11116.26,806611,0.0426,0.0392,0.0174
2021-12-06,Zimbabwe,0,139046,9213.12,3880000,0.25730000000000003,0.1916,0.0339
2021-12-07,Afghanistan,9,157508,3953.97,4139999,0.10400000000000001,0.0942,0.0464
2021-12-07,Africa,20150,8770000,6385.17,161570000,0.1176,0.0774,0.0255
2021-12-07,Albania,393,202295,70414.08,1090000,0.3796,0.34149999999999997,0.0154
2021-12-07,Algeria,197,211859,4748.43,7020000,0.1573,0.1245,0.028900000000000002
2021-12-07,Andorra,184,18815,243232.41,56095,0.7252,0.6507,0.0070999999999999995
2021-12-07,Angola,42,65301,1924.38,6740000,0.1986,0.0967,0.026600000000000002
2021-12-07,Anguilla,0,1469,97123.97,10079,0.6664,0.6098,0.0027
2021-12-07,Antigua and Barbuda,0,4148,42014.42,61420,0.6221,0.5808,0.0282
2021-12-07,Argentina,3089,5350000,117227.18,37060000,0.8126000000000001,0.6665000000000001,0.0218
2021-12-07,Armenia,240,341058,114906.77,835816,0.2816,0.17420000000000002,0.0226
2021-12-07,Aruba,34,16484,153775.83,83844,0.7822,0.7302,0.0106
2021-12-07,Asia,83308,82690000,17674.43,2990000000,0.6395000000000001,0.5065999999999999,0.0149
2021-12-07,Australia,1705,222260,8618.67,20140000,0.7811,0.7406999999999999,0.009300000000000001
2021-12-07,Austria,4233,1210000,133509.50,6460000,0.7138,0.6769,0.010700000000000001
2021-12-07,Azerbaijan,1530,598503,58542.78,5100000,0.49920000000000003,0.4497,0.0134
2021-12-07,Bahamas,7,22846,57559.07,154135,0.3883,0.36200000000000004,0.030899999999999997
2021-12-07,Bahrain,38,277894,158951.44,1190000,0.6812999999999999,0.6654000000000001,0.005
2021-12-07,Bangladesh,291,1580000,9488.74,65180000,0.39189999999999997,0.23149999999999998,0.0177
2021-12-07,Barbados,106,26306,91432.98,154177,0.5359,0.48219999999999996,0.0091
2021-12-07,Belarus,1012,666137,70543.93,3810000,0.40369999999999995,0.3035,0.0078000000000000005
2021-12-07,Belgium,10878,1880000,161599.90,8870000,0.7624,0.7509999999999999,0.0146
2021-12-07,Belize,64,30888,76282.68,229107,0.5658,0.48590000000000005,0.019
2021-12-07,Benin,0,24863,1996.86,1090000,0.0873,0.0704,0.006500000000000001
2021-12-07,Bermuda,2,5753,92652.84,46054,0.7417,0.7252,0.0184
2021-12-07,Bhutan,0,2641,3386.33,589482,0.7558,0.7240000000000001,0.0011
2021-12-07,Bolivia,1489,546155,46155.49,5160000,0.4364,0.3605,0.0353
2021-12-07,Bonaire Sint Eustatius and Saba,16,3073,116203.44,,,,0.0072
2021-12-07,Bosnia and Herzegovina,668,279179,85546.96,882641,0.2705,,0.045899999999999996
2021-12-07,Botswana,0,195552,81573.81,955135,0.39840000000000003,0.22030000000000002,0.0124
2021-12-07,Brazil,10136,22160000,103569.67,164710000,0.7696999999999999,0.6444,0.0278
2021-12-07,British Virgin Islands,0,2816,92561.55,18288,0.6011,0.5490999999999999,0.013500000000000002
2021-12-07,Brunei,27,15229,34491.27,404557,0.9163,0.8099,0.0064
2021-12-07,Bulgaria,2299,707885,102641.79,1900000,0.2761,0.2632,0.0412
2021-12-07,Burkina Faso,334,16334,759.82,442769,0.0206,0.0155,0.0177
2021-12-07,Burundi,50,20523,1674.61,2259,0.0002,0.0001,0.0018
2021-12-07,Cambodia,14,120286,7098.01,14180000,0.8370000000000001,0.7968999999999999,0.024700000000000003
2021-12-07,Cameroon,0,107148,3935.75,793725,0.0292,0.0225,0.0168
2021-12-07,Canada,3002,1820000,47906.36,30890000,0.8115000000000001,0.7654000000000001,0.016399999999999998
2021-12-07,Cape Verde,7,38460,68446.22,299770,0.5335,0.44530000000000003,0.0091
2021-12-07,Cayman Islands,0,7663,115236.55,58371,0.8778,0.8493999999999999,0.0012
2021-12-07,Central African Republic,0,11742,2386.59,375096,0.0762,0.0681,0.0086
2021-12-07,Chad,0,5703,337.16,198522,0.011699999999999999,0.0045000000000000005,0.0317
2021-12-07,Chile,1164,1780000,92399.47,16940000,0.8815999999999999,0.847,0.0217
2021-12-07,China,74,99371,68.81,1230000000,0.8482,0.8049,0.0467
2021-12-07,Colombia,1704,5080000,99178.44,37840000,0.738,0.5003,0.0254
2021-12-07,Comoros,5,4548,5118.99,282378,0.3178,0.2755,0.0332
2021-12-07,Congo,96,19066,3370.33,550142,0.09720000000000001,0.024,0.018799999999999997
2021-12-07,Cook Islands,0,2,113.82,12841,0.7308,0.7112,
2021-12-07,Costa Rica,92,567706,110468.99,3900000,0.7598,0.6379,0.0129
2021-12-07,Cote d'Ivoire,18,61844,2285.98,3120000,0.1153,0.0521,0.011399999999999999
2021-12-07,Croatia,3262,635027,155580.69,2210000,0.5425,0.4733,0.0178
2021-12-07,Cuba,75,963269,85113.25,10200000,0.9015000000000001,0.8234,0.0086
2021-12-07,Curacao,15,17502,106204.03,103299,0.6268,0.5809000000000001,0.0103
2021-12-07,Cyprus,619,138157,154192.22,630566,0.7038,0.6579999999999999,0.0044
2021-12-07,Czechia,15599,2260000,210979.98,6720000,0.6267,0.6012,0.015
2021-12-07,Democratic Republic of Congo,317,59175,640.58,162994,0.0018,0.0007000000000000001,0.018799999999999997
2021-12-07,Denmark,6324,522581,89894.01,4620000,0.7940999999999999,0.7701,0.005699999999999999
2021-12-07,Djibouti,0,13508,13478.39,82858,0.0827,0.026000000000000002,0.0139
2021-12-07,Dominica,0,6086,84326.33,28898,0.4004,0.3724,0.0069
2021-12-07,Dominican Republic,254,409002,37339.12,6900000,0.6297999999999999,0.5143,0.0103
2021-12-07,Ecuador,107,529456,29597.61,13900000,0.777,0.6545000000000001,0.0633
2021-12-07,Egypt,889,364922,3500.17,27980000,0.26839999999999997,0.16140000000000002,0.0571
2021-12-07,El Salvador,0,119803,18378.92,4440000,0.6819,0.6281,0.0316
2021-12-07,Equatorial Guinea,0,13599,9379.33,247933,0.171,0.13699999999999998,0.0129
2021-12-07,Eritrea,29,7513,2086.10,,,,0.008199999999999999
2021-12-07,Estonia,543,225837,170418.84,831628,0.6275999999999999,0.6004999999999999,0.008100000000000001
2021-12-07,Eswatini,507,48358,41248.11,302675,0.2582,0.2413,0.0258
2021-12-07,Ethiopia,128,372462,3159.77,8770000,0.07440000000000001,0.0123,0.0183
2021-12-07,Europe,446864,77200000,103074.69,473260000,0.6319,0.5888,0.0187
2021-12-07,European Union,338247,48470000,108396.97,316780000,0.7084,0.6762999999999999,0.0177
2021-12-07,Faeroe Islands,96,4053,82624.92,41387,0.8437,0.8240999999999999,0.0032
2021-12-07,Falkland Islands,0,83,23526.08,,,,
2021-12-07,Fiji,0,52562,58214.71,655857,0.7264,0.6528,0.013300000000000001
2021-12-07,Finland,1542,196180,35358.19,4310000,0.7764,0.732,0.006999999999999999
2021-12-07,France,59019,8029999,119135.90,52380000,0.7768999999999999,0.7065,0.0149
2021-12-07,French Polynesia,8,46332,163987.34,165041,0.5841,0.552,0.0137
2021-12-07,Gabon,0,37511,16460.65,186639,0.0819,0.0623,0.0075
2021-12-07,Gambia,0,9998,4020.21,242172,0.0974,0.09179999999999999,0.0342
2021-12-07,Georgia,4509,871580,219002.44,1240000,0.3105,0.2585,0.0143
2021-12-07,Germany,93087,6310000,75236.12,60170000,0.7172,0.6862999999999999,0.0165
2021-12-07,Ghana,0,131246,4136.06,2650000,0.0836,0.0493,0.009399999999999999
2021-12-07,Gibraltar,26,7402,219702.59,41010,1.2172,1.1834,0.013500000000000002
2021-12-07,Greece,7254,978402,94342.48,7180000,0.6919,0.6455,0.0192
2021-12-07,Greenland,42,1663,29243.16,40274,0.7081999999999999,0.6602,
2021-12-07,Grenada,0,5909,52285.10,40930,0.36219999999999997,0.3094,0.0338
2021-12-07,Guatemala,544,620435,33996.68,6160000,0.3373,0.2325,0.0258
2021-12-07,Guernsey,0,0,0,,,,
2021-12-07,Guinea,28,30798,2281.80,1680000,0.1245,0.0603,0.0126
2021-12-07,Guinea-Bissau,0,6444,3197.24,368424,0.18280000000000002,0.01,0.0231
2021-12-07,Guyana,44,38261,48411.48,404122,0.5113,0.35869999999999996,0.0264
2021-12-07,Haiti,0,25638,2221.34,120569,0.0104,0.0060999999999999995,0.0292
2021-12-07,High income,527875,118320000,97390.78,907930000,0.7473000000000001,0.6862999999999999,0.015700000000000002
2021-12-07,Honduras,0,378251,37588.32,4400000,0.4368,0.38670000000000004,0.0275
2021-12-07,Hong Kong,5,12471,1651.18,4790000,0.6342,0.6037,0.0171
2021-12-07,Hungary,4311,1160000,120599.90,6170000,0.6401,0.6097,0.0308
2021-12-07,Iceland,123,18765,50882.34,286323,0.7764,0.7642,0.0019
2021-12-07,India,8439,34660000,24871.97,805400000,0.578,0.3492,0.0137
2021-12-07,Indonesia,261,4260000,15407.61,143290000,0.5185,0.36119999999999997,0.0338
2021-12-07,International,0,721,0,,,,0.0208
2021-12-07,Iran,3514,6140000,72226.56,58090000,0.6831999999999999,0.5663,0.0212
2021-12-07,Iraq,625,2089999,50646.40,7880000,0.19140000000000001,0.12210000000000001,0.0115
2021-12-07,Ireland,5565,602726,120958.78,3880000,0.7784,0.7656999999999999,0.0095
2021-12-07,Isle of Man,112,12147,142219.88,68400,0.8008,0.7594,0.0055000000000000005
2021-12-07,Israel,804,1350000,145030.03,6390000,0.6881,0.6236999999999999,0.0060999999999999995
2021-12-07,Italy,15742,5130000,85051.07,47490000,0.7868,0.7325,0.0262
2021-12-07,Jamaica,18,91554,30790.37,686096,0.23070000000000002,0.177,0.0263
2021-12-07,Japan,99,1730000,13703.86,100020000,0.7935,0.7766,0.0106
2021-12-07,Jersey,0,0,0,80449,0.7959,0.7515000000000001,
2021-12-07,Jordan,6392,988159,96227.18,4200000,0.40869999999999995,0.36939999999999995,0.012
2021-12-07,Kazakhstan,816,1060000,55810.86,8800000,0.46299999999999997,0.43189999999999995,0.0169
2021-12-07,Kenya,75,255544,4647.46,5080000,0.0924,0.0556,0.0209
2021-12-07,Kiribati,0,2,16.48,59492,0.4901,0.1868,
2021-12-07,Kosovo,8,161147,90424.58,862340,0.4839,0.43079999999999996,0.018500000000000003
2021-12-07,Kuwait,31,413555,95541.17,3310000,0.7656000000000001,0.7345999999999999,0.006
2021-12-07,Kyrgyzstan,63,183712,27716.11,1150000,0.1729,0.1392,0.015
2021-12-07,Laos,1360,82082,11123.19,3740000,0.5075,0.42,0.0026
2021-12-07,Latvia,860,258419,138418.93,1290000,0.6897,0.6518999999999999,0.0166
2021-12-07,Lebanon,1707,681332,100652.50,1970000,0.29109999999999997,0.2545,0.0129
2021-12-07,Lesotho,0,21838,10114.55,626669,0.2902,0.2864,0.0304
2021-12-07,Liberia,0,5829,1125.24,605468,0.11689999999999999,0.11109999999999999,0.0492
2021-12-07,Libya,401,375869,54015.51,1760000,0.2528,0.10439999999999999,0.0147
2021-12-07,Liechtenstein,112,5053,132090.76,25850,0.6757,0.6606000000000001,0.0127
2021-12-07,Lithuania,2148,482458,179361.62,1880000,0.7001999999999999,0.6681,0.0143
